"","AGE1","PRDTRACE","PRDASIAN","A_MJOCC","PEIO1COW","PH_SEQ","GEDIV","GEREG","GESTFIPS","HEFAMINC","H_TYPEBC","H_YEAR","H_MONTH"
"137354",8,1,-1,10,4,78318,9,4,53,10,0,2021,3
"137355",0,1,-1,0,0,78318,9,4,53,10,0,2021,3
"137356",0,1,-1,0,0,78318,9,4,53,10,0,2021,3
"137357",10,1,-1,5,4,78319,9,4,53,14,0,2021,3
"137358",5,1,-1,5,4,78319,9,4,53,14,0,2021,3
"137359",5,1,-1,4,4,78319,9,4,53,14,0,2021,3
"137360",0,1,-1,0,0,78319,9,4,53,14,0,2021,3
"137361",0,1,-1,0,0,78319,9,4,53,14,0,2021,3
"137362",15,3,-1,0,0,78323,9,4,53,1,0,2021,3
"137363",15,3,-1,7,3,78324,9,4,53,13,0,2021,3
"137364",17,3,-1,0,0,78324,9,4,53,13,0,2021,3
"137365",8,3,-1,0,0,78325,9,4,53,6,0,2021,3
"137366",0,3,-1,0,0,78325,9,4,53,6,0,2021,3
"137367",6,3,-1,4,4,78325,9,4,53,6,0,2021,3
"137368",7,1,-1,8,4,78326,9,4,53,16,0,2021,3
"137369",8,1,-1,1,4,78326,9,4,53,16,0,2021,3
"137370",0,1,-1,0,0,78326,9,4,53,16,0,2021,3
"137371",0,1,-1,0,0,78326,9,4,53,16,0,2021,3
"137372",10,1,-1,5,5,78327,9,4,53,14,0,2021,3
"137373",2,1,-1,0,0,78327,9,4,53,14,0,2021,3
"137374",1,1,-1,0,0,78327,9,4,53,14,0,2021,3
"137375",0,1,-1,0,0,78327,9,4,53,14,0,2021,3
"137376",0,1,-1,0,0,78327,9,4,53,14,0,2021,3
"137377",0,1,-1,0,0,78327,9,4,53,14,0,2021,3
"137378",12,1,-1,2,3,78327,9,4,53,14,0,2021,3
"137379",17,1,-1,0,0,78412,9,4,53,16,0,2021,3
"137380",7,1,-1,0,0,78412,9,4,53,16,0,2021,3
"137381",7,1,-1,0,0,78412,9,4,53,16,0,2021,3
"137382",10,1,-1,3,3,78413,9,4,53,12,0,2021,3
"137383",5,1,-1,0,0,78413,9,4,53,12,0,2021,3
"137384",17,1,-1,0,0,78413,9,4,53,12,0,2021,3
"137385",6,1,-1,2,3,78414,9,4,53,12,0,2021,3
"137386",6,1,-1,2,3,78414,9,4,53,12,0,2021,3
"137387",14,1,-1,2,3,78415,9,4,53,15,0,2021,3
"137388",13,1,-1,1,3,78415,9,4,53,15,0,2021,3
"137389",14,1,-1,9,7,78416,9,4,53,16,0,2021,3
"137390",10,1,-1,2,1,78416,9,4,53,16,0,2021,3
"137391",7,1,-1,2,7,78417,9,4,53,11,0,2021,3
"137392",7,1,-1,4,4,78417,9,4,53,11,0,2021,3
"137393",16,1,-1,0,0,78418,9,4,53,11,0,2021,3
"137394",16,1,-1,0,0,78418,9,4,53,11,0,2021,3
"137395",17,1,-1,0,0,78419,9,4,53,6,0,2021,3
"137396",12,1,-1,9,4,78421,9,4,53,14,0,2021,3
"137397",11,1,-1,2,5,78421,9,4,53,14,0,2021,3
"137398",7,1,-1,9,4,78421,9,4,53,14,0,2021,3
"137399",12,1,-1,10,4,78422,9,4,53,16,0,2021,3
"137400",12,1,-1,5,4,78422,9,4,53,16,0,2021,3
"137401",0,1,-1,0,0,78422,9,4,53,16,0,2021,3
"137402",12,1,-1,0,0,78424,9,4,53,4,0,2021,3
"137403",11,1,-1,3,1,78425,9,4,53,14,0,2021,3
"137404",15,1,-1,1,3,78425,9,4,53,14,0,2021,3
"137405",16,1,-1,0,0,78426,9,4,53,15,0,2021,3
"137406",16,1,-1,0,0,78426,9,4,53,15,0,2021,3
"137407",12,1,-1,4,4,78427,9,4,53,16,0,2021,3
"137408",17,1,-1,0,0,78428,9,4,53,9,0,2021,3
"137409",17,1,-1,0,0,78429,9,4,53,10,0,2021,3
"137410",7,1,-1,2,5,78430,9,4,53,15,0,2021,3
"137411",10,1,-1,5,4,78430,9,4,53,15,0,2021,3
"137412",15,1,-1,0,0,78431,9,4,53,16,0,2021,3
"137413",15,1,-1,0,0,78431,9,4,53,16,0,2021,3
"137414",9,1,-1,0,0,78431,9,4,53,16,0,2021,3
"137415",10,1,-1,10,4,78431,9,4,53,16,0,2021,3
"137416",12,1,-1,0,0,78432,9,4,53,13,0,2021,3
"137417",9,1,-1,5,3,78432,9,4,53,13,0,2021,3
"137418",3,1,-1,0,0,78432,9,4,53,13,0,2021,3
"137419",1,1,-1,0,0,78432,9,4,53,13,0,2021,3
"137420",17,1,-1,0,0,78433,9,4,53,3,0,2021,3
"137421",10,1,-1,0,0,78434,9,4,53,15,0,2021,3
"137422",10,1,-1,0,0,78434,9,4,53,15,0,2021,3
"137423",6,1,-1,9,4,78435,9,4,53,14,0,2021,3
"137424",5,1,-1,5,4,78435,9,4,53,14,0,2021,3
"137425",8,1,-1,2,4,78436,9,4,53,15,0,2021,3
"137426",7,1,-1,5,5,78436,9,4,53,15,0,2021,3
"137427",0,1,-1,0,0,78436,9,4,53,15,0,2021,3
"137428",0,1,-1,0,0,78436,9,4,53,15,0,2021,3
"137429",12,1,-1,0,0,78437,9,4,53,16,0,2021,3
"137430",12,1,-1,4,6,78437,9,4,53,16,0,2021,3
"137431",6,1,-1,10,4,78438,9,4,53,14,0,2021,3
"137432",12,1,-1,10,4,78438,9,4,53,14,0,2021,3
"137433",5,1,-1,0,0,78438,9,4,53,14,0,2021,3
"137434",9,1,-1,3,2,78439,9,4,53,10,0,2021,3
"137435",15,1,-1,0,0,78439,9,4,53,10,0,2021,3
"137436",3,1,-1,0,0,78439,9,4,53,10,0,2021,3
"137437",14,1,-1,1,7,78440,9,4,53,11,0,2021,3
"137438",13,1,-1,5,3,78440,9,4,53,11,0,2021,3
"137439",8,1,-1,3,4,78441,9,4,53,12,0,2021,3
"137440",7,1,-1,0,0,78441,9,4,53,12,0,2021,3
"137441",7,1,-1,2,4,78442,9,4,53,7,0,2021,3
"137442",0,1,-1,0,0,78442,9,4,53,7,0,2021,3
"137443",0,1,-1,0,0,78442,9,4,53,7,0,2021,3
"137444",10,1,-1,10,4,78444,9,4,53,14,0,2021,3
"137445",11,1,-1,0,0,78444,9,4,53,14,0,2021,3
"137446",6,1,-1,8,4,78444,9,4,53,14,0,2021,3
"137447",10,1,-1,1,7,78446,9,4,53,14,0,2021,3
"137448",10,1,-1,4,7,78446,9,4,53,14,0,2021,3
"137449",4,1,-1,0,0,78446,9,4,53,14,0,2021,3
"137450",15,1,-1,0,0,78455,9,4,53,15,0,2021,3
"137451",10,1,-1,5,1,78459,9,4,53,16,0,2021,3
"137452",10,1,-1,5,1,78459,9,4,53,16,0,2021,3
"137453",6,1,-1,2,4,78459,9,4,53,16,0,2021,3
"137454",12,1,-1,6,4,78460,9,4,53,12,0,2021,3
"137455",11,1,-1,0,0,78460,9,4,53,12,0,2021,3
"137456",9,1,-1,10,4,78461,9,4,53,11,0,2021,3
"137457",0,1,-1,0,0,78461,9,4,53,11,0,2021,3
"137458",7,7,-1,1,4,78461,9,4,53,11,0,2021,3
"137459",15,1,-1,0,0,78463,9,4,53,13,0,2021,3
"137460",15,7,-1,0,0,78463,9,4,53,13,0,2021,3
"137461",11,1,-1,5,4,78464,9,4,53,13,0,2021,3
"137462",12,1,-1,10,4,78464,9,4,53,13,0,2021,3
"137463",3,1,-1,3,4,78464,9,4,53,13,0,2021,3
"137464",7,1,-1,10,4,78465,9,4,53,12,0,2021,3
"137465",7,1,-1,3,4,78465,9,4,53,12,0,2021,3
"137466",0,1,-1,0,0,78465,9,4,53,12,0,2021,3
"137467",0,1,-1,0,0,78465,9,4,53,12,0,2021,3
"137468",17,3,-1,0,0,78466,9,4,53,8,0,2021,3
"137469",15,3,-1,0,0,78466,9,4,53,8,0,2021,3
"137470",5,1,-1,3,4,78468,9,4,53,7,0,2021,3
"137471",0,6,-1,0,0,78468,9,4,53,7,0,2021,3
"137472",6,2,-1,3,4,78468,9,4,53,7,0,2021,3
"137473",15,1,-1,0,0,78469,9,4,53,13,0,2021,3
"137474",15,1,-1,0,0,78469,9,4,53,13,0,2021,3
"137475",9,7,-1,0,0,78469,9,4,53,13,0,2021,3
"137476",11,7,-1,0,0,78470,9,4,53,6,0,2021,3
"137477",2,7,-1,0,0,78470,9,4,53,6,0,2021,3
"137478",16,15,-1,0,0,78471,9,4,53,15,0,2021,3
"137479",16,1,-1,0,0,78471,9,4,53,15,0,2021,3
"137480",5,1,-1,0,0,78472,9,4,53,10,0,2021,3
"137481",0,1,-1,0,0,78472,9,4,53,10,0,2021,3
"137482",0,1,-1,0,0,78472,9,4,53,10,0,2021,3
"137483",5,1,-1,10,4,78472,9,4,53,10,0,2021,3
"137484",10,1,-1,5,4,78473,9,4,53,12,0,2021,3
"137485",9,1,-1,0,0,78473,9,4,53,12,0,2021,3
"137486",0,7,-1,0,0,78473,9,4,53,12,0,2021,3
"137487",8,1,-1,3,4,78474,9,4,53,10,0,2021,3
"137488",9,1,-1,6,4,78474,9,4,53,10,0,2021,3
"137489",6,1,-1,3,4,78475,9,4,53,15,0,2021,3
"137490",0,1,-1,0,0,78475,9,4,53,15,0,2021,3
"137491",0,1,-1,0,0,78475,9,4,53,15,0,2021,3
"137492",9,1,-1,7,4,78475,9,4,53,15,0,2021,3
"137493",10,1,-1,0,0,78476,9,4,53,13,0,2021,3
"137494",3,1,-1,3,4,78476,9,4,53,13,0,2021,3
"137495",3,1,-1,3,4,78476,9,4,53,13,0,2021,3
"137496",12,1,-1,10,2,78477,9,4,53,16,0,2021,3
"137497",11,1,-1,10,4,78477,9,4,53,16,0,2021,3
"137498",15,1,-1,1,6,78478,9,4,53,16,0,2021,3
"137499",7,1,-1,1,5,78478,9,4,53,16,0,2021,3
"137500",15,1,-1,10,6,78479,9,4,53,13,0,2021,3
"137501",16,1,-1,10,6,78479,9,4,53,13,0,2021,3
"137502",7,1,-1,10,4,78479,9,4,53,13,0,2021,3
"137503",15,1,-1,0,0,78481,9,4,53,5,0,2021,3
"137504",15,1,-1,0,0,78481,9,4,53,5,0,2021,3
"137505",17,4,4,5,4,78482,9,4,53,13,0,2021,3
"137506",16,1,-1,0,0,78484,9,4,53,10,0,2021,3
"137507",17,1,-1,0,0,78484,9,4,53,10,0,2021,3
"137508",8,1,-1,0,0,78485,9,4,53,15,0,2021,3
"137509",14,1,-1,0,0,78486,9,4,53,13,0,2021,3
"137510",7,1,-1,0,0,78487,9,4,53,5,0,2021,3
"137511",8,1,-1,1,4,78487,9,4,53,5,0,2021,3
"137512",8,1,-1,9,4,78488,9,4,53,9,0,2021,3
"137513",2,1,-1,0,0,78488,9,4,53,9,0,2021,3
"137514",0,1,-1,0,0,78488,9,4,53,9,0,2021,3
"137515",0,1,-1,0,0,78488,9,4,53,9,0,2021,3
"137516",0,1,-1,0,0,78488,9,4,53,9,0,2021,3
"137517",10,1,-1,0,0,78489,9,4,53,11,0,2021,3
"137518",9,1,-1,6,4,78489,9,4,53,11,0,2021,3
"137519",0,1,-1,0,0,78489,9,4,53,11,0,2021,3
"137520",17,1,-1,0,0,78490,9,4,53,12,0,2021,3
"137521",16,1,-1,1,3,78490,9,4,53,12,0,2021,3
"137522",17,1,-1,0,0,78491,9,4,53,12,0,2021,3
"137523",17,1,-1,0,0,78491,9,4,53,12,0,2021,3
"137524",12,1,-1,0,0,78495,9,4,53,14,0,2021,3
"137525",12,1,-1,7,1,78495,9,4,53,14,0,2021,3
"137526",12,1,-1,2,2,78496,9,4,53,16,0,2021,3
"137527",12,1,-1,8,3,78496,9,4,53,16,0,2021,3
"137528",17,1,-1,0,0,78497,9,4,53,5,0,2021,3
"137529",16,1,-1,0,0,78498,9,4,53,6,0,2021,3
"137530",6,1,-1,0,0,78499,9,4,53,4,0,2021,3
"137531",7,1,-1,7,4,78499,9,4,53,4,0,2021,3
"137532",0,1,-1,0,0,78499,9,4,53,4,0,2021,3
"137533",16,1,-1,0,0,78503,9,4,53,12,0,2021,3
"137534",15,1,-1,0,0,78503,9,4,53,12,0,2021,3
"137535",9,1,-1,5,4,78504,9,4,53,9,0,2021,3
"137536",13,1,-1,8,4,78504,9,4,53,9,0,2021,3
"137537",8,1,-1,5,2,78505,9,4,53,8,0,2021,3
"137538",0,1,-1,0,0,78505,9,4,53,8,0,2021,3
"137539",16,1,-1,0,0,78506,9,4,53,5,0,2021,3
"137540",8,1,-1,9,4,78507,9,4,53,10,0,2021,3
"137541",8,1,-1,0,0,78507,9,4,53,10,0,2021,3
"137542",0,1,-1,0,0,78507,9,4,53,10,0,2021,3
"137543",0,1,-1,0,0,78507,9,4,53,10,0,2021,3
"137544",0,1,-1,0,0,78507,9,4,53,10,0,2021,3
"137545",13,1,-1,5,3,78508,9,4,53,12,0,2021,3
"137546",7,1,-1,3,4,78509,9,4,53,14,0,2021,3
"137547",7,1,-1,3,6,78509,9,4,53,14,0,2021,3
"137548",16,1,-1,1,3,78510,9,4,53,16,0,2021,3
"137549",15,1,-1,4,4,78510,9,4,53,16,0,2021,3
"137550",0,1,-1,0,0,78510,9,4,53,16,0,2021,3
"137551",0,1,-1,0,0,78510,9,4,53,16,0,2021,3
"137552",0,1,-1,0,0,78510,9,4,53,16,0,2021,3
"137553",16,1,-1,0,0,78511,9,4,53,16,0,2021,3
"137554",16,1,-1,0,0,78511,9,4,53,16,0,2021,3
"137555",4,1,-1,3,4,78512,9,4,53,4,0,2021,3
"137556",8,1,-1,7,4,78513,9,4,53,9,0,2021,3
"137557",8,1,-1,5,1,78513,9,4,53,9,0,2021,3
"137558",0,1,-1,0,0,78513,9,4,53,9,0,2021,3
"137559",0,1,-1,0,0,78513,9,4,53,9,0,2021,3
"137560",0,1,-1,0,0,78513,9,4,53,9,0,2021,3
"137561",16,1,-1,3,4,78515,9,4,53,9,0,2021,3
"137562",17,2,-1,0,0,78520,9,4,53,10,0,2021,3
"137563",12,1,-1,6,4,78528,9,4,53,13,0,2021,3
"137564",5,1,-1,0,0,78528,9,4,53,13,0,2021,3
"137565",9,1,-1,3,7,78529,9,4,53,13,0,2021,3
"137566",10,1,-1,6,4,78529,9,4,53,13,0,2021,3
"137567",0,1,-1,0,0,78529,9,4,53,13,0,2021,3
"137568",11,1,-1,3,3,78532,9,4,53,16,0,2021,3
"137569",7,1,-1,3,3,78532,9,4,53,16,0,2021,3
"137570",7,1,-1,2,4,78533,9,4,53,11,0,2021,3
"137571",9,1,-1,10,4,78533,9,4,53,11,0,2021,3
"137572",0,1,-1,0,0,78533,9,4,53,11,0,2021,3
"137573",0,1,-1,0,0,78533,9,4,53,11,0,2021,3
"137574",8,1,-1,6,4,78534,9,4,53,8,0,2021,3
"137575",2,1,-1,0,0,78534,9,4,53,8,0,2021,3
"137576",0,1,-1,0,0,78534,9,4,53,8,0,2021,3
"137577",7,1,-1,6,4,78534,9,4,53,8,0,2021,3
"137578",9,1,-1,3,4,78535,9,4,53,7,0,2021,3
"137579",0,1,-1,0,0,78535,9,4,53,7,0,2021,3
"137580",10,1,-1,3,4,78535,9,4,53,7,0,2021,3
"137581",4,1,-1,3,4,78536,9,4,53,14,0,2021,3
"137582",3,1,-1,0,0,78536,9,4,53,14,0,2021,3
"137583",9,1,-1,10,4,78536,9,4,53,14,0,2021,3
"137584",7,1,-1,10,4,78536,9,4,53,14,0,2021,3
"137585",0,1,-1,0,0,78536,9,4,53,14,0,2021,3
"137586",7,1,-1,9,4,78537,9,4,53,5,0,2021,3
"137587",0,1,-1,0,0,78537,9,4,53,5,0,2021,3
"137588",9,1,-1,4,4,78538,9,4,53,14,0,2021,3
"137589",9,1,-1,3,4,78538,9,4,53,14,0,2021,3
"137590",0,1,-1,0,0,78538,9,4,53,14,0,2021,3
"137591",6,1,-1,2,2,78539,9,4,53,4,0,2021,3
"137592",0,1,-1,0,0,78539,9,4,53,4,0,2021,3
"137593",11,1,-1,4,4,78539,9,4,53,4,0,2021,3
"137594",10,1,-1,6,4,78539,9,4,53,4,0,2021,3
"137595",2,1,-1,8,4,78539,9,4,53,4,0,2021,3
"137596",0,1,-1,0,0,78539,9,4,53,4,0,2021,3
"137597",0,1,-1,0,0,78539,9,4,53,4,0,2021,3
"137598",14,1,-1,6,4,78540,9,4,53,11,0,2021,3
"137599",13,1,-1,6,4,78540,9,4,53,11,0,2021,3
"137600",8,1,-1,1,5,78541,9,4,53,16,0,2021,3
"137601",1,1,-1,0,0,78541,9,4,53,16,0,2021,3
"137602",0,1,-1,0,0,78541,9,4,53,16,0,2021,3
"137603",3,1,-1,0,0,78541,9,4,53,16,0,2021,3
"137604",3,1,-1,6,4,78541,9,4,53,16,0,2021,3
"137605",0,1,-1,0,0,78541,9,4,53,16,0,2021,3
"137606",4,1,-1,3,3,78542,9,4,53,13,0,2021,3
"137607",13,1,-1,9,4,78542,9,4,53,13,0,2021,3
"137608",13,1,-1,6,4,78542,9,4,53,13,0,2021,3
"137609",2,1,-1,9,4,78542,9,4,53,13,0,2021,3
"137610",0,1,-1,0,0,78542,9,4,53,13,0,2021,3
"137611",0,1,-1,0,0,78542,9,4,53,13,0,2021,3
"137612",8,1,-1,3,4,78543,9,4,53,13,0,2021,3
"137613",14,1,-1,5,2,78543,9,4,53,13,0,2021,3
"137614",10,1,-1,6,4,78544,9,4,53,6,0,2021,3
"137615",12,1,-1,10,4,78544,9,4,53,6,0,2021,3
"137616",14,1,-1,0,0,78545,9,4,53,15,0,2021,3
"137617",12,1,-1,1,6,78546,9,4,53,9,0,2021,3
"137618",6,1,-1,9,4,78547,9,4,53,12,0,2021,3
"137619",0,1,-1,0,0,78547,9,4,53,12,0,2021,3
"137620",17,4,4,0,0,78548,9,4,53,6,0,2021,3
"137621",4,1,-1,5,4,78549,9,4,53,12,0,2021,3
"137622",6,1,-1,3,3,78549,9,4,53,12,0,2021,3
"137623",5,1,-1,0,0,78549,9,4,53,12,0,2021,3
"137624",11,1,-1,0,0,78549,9,4,53,12,0,2021,3
"137625",10,1,-1,0,0,78549,9,4,53,12,0,2021,3
"137626",10,1,-1,1,7,78550,9,4,53,3,0,2021,3
"137627",10,1,-1,3,4,78550,9,4,53,3,0,2021,3
"137628",6,1,-1,0,0,78550,9,4,53,3,0,2021,3
"137629",5,1,-1,0,0,78550,9,4,53,3,0,2021,3
"137630",9,1,-1,3,7,79694,9,4,53,15,0,2021,3
"137631",15,1,-1,1,7,79694,9,4,53,15,0,2021,3
"137632",17,1,-1,0,0,79695,9,4,53,11,0,2021,3
"137633",13,1,-1,0,0,79695,9,4,53,11,0,2021,3
"137634",16,1,-1,0,0,79697,9,4,53,10,0,2021,3
"137635",12,1,-1,1,4,79698,9,4,53,6,0,2021,3
"137636",16,1,-1,0,0,79699,9,4,53,8,0,2021,3
"137637",13,1,-1,3,4,79700,9,4,53,1,0,2021,3
"137638",15,1,-1,0,0,79701,9,4,53,13,0,2021,3
"137639",17,1,-1,0,0,79701,9,4,53,13,0,2021,3
"137640",17,2,-1,0,0,79702,9,4,53,10,0,2021,3
"137641",16,2,-1,5,5,79702,9,4,53,10,0,2021,3
"137642",17,1,-1,2,4,79703,9,4,53,16,0,2021,3
"137643",15,1,-1,0,0,79703,9,4,53,16,0,2021,3
"137644",14,1,-1,8,7,79704,9,4,53,16,0,2021,3
"137645",13,1,-1,5,7,79704,9,4,53,16,0,2021,3
"137646",15,1,-1,0,0,79706,9,4,53,6,0,2021,3
"137647",12,1,-1,7,4,79707,9,4,53,7,0,2021,3
"137648",17,1,-1,5,4,79708,9,4,53,14,0,2021,3
"137649",12,1,-1,2,3,79709,9,4,53,14,0,2021,3
"137650",13,1,-1,9,1,79709,9,4,53,14,0,2021,3
"137651",12,1,-1,1,1,79710,9,4,53,14,0,2021,3
"137652",7,1,-1,3,7,79710,9,4,53,14,0,2021,3
"137653",14,1,-1,7,4,79713,9,4,53,13,0,2021,3
"137654",14,1,-1,2,3,79713,9,4,53,13,0,2021,3
"137655",6,1,-1,7,4,79713,9,4,53,13,0,2021,3
"137656",14,1,-1,3,4,79714,9,4,53,7,0,2021,3
"137657",11,1,-1,3,2,79715,9,4,53,15,0,2021,3
"137658",12,1,-1,5,2,79715,9,4,53,15,0,2021,3
"137659",9,1,-1,1,4,79716,9,4,53,16,0,2021,3
"137660",9,1,-1,1,4,79716,9,4,53,16,0,2021,3
"137661",0,1,-1,0,0,79716,9,4,53,16,0,2021,3
"137662",6,1,-1,10,4,79717,9,4,53,16,0,2021,3
"137663",7,1,-1,1,5,79717,9,4,53,16,0,2021,3
"137664",6,1,-1,10,4,79717,9,4,53,16,0,2021,3
"137665",8,1,-1,2,3,79718,9,4,53,11,0,2021,3
"137666",9,1,-1,2,5,79718,9,4,53,11,0,2021,3
"137667",0,1,-1,0,0,79718,9,4,53,11,0,2021,3
"137668",0,1,-1,0,0,79718,9,4,53,11,0,2021,3
"137669",0,1,-1,0,0,79718,9,4,53,11,0,2021,3
"137670",8,1,-1,2,1,79719,9,4,53,13,0,2021,3
"137671",0,1,-1,0,0,79719,9,4,53,13,0,2021,3
"137672",8,1,-1,2,5,79719,9,4,53,13,0,2021,3
"137673",12,5,-1,2,2,79720,9,4,53,15,0,2021,3
"137674",11,1,-1,10,3,79720,9,4,53,15,0,2021,3
"137675",17,1,-1,0,0,79721,9,4,53,7,0,2021,3
"137676",17,1,-1,0,0,79721,9,4,53,7,0,2021,3
"137677",10,1,-1,3,4,79722,9,4,53,13,0,2021,3
"137678",10,1,-1,0,0,79722,9,4,53,13,0,2021,3
"137679",3,1,-1,3,4,79722,9,4,53,13,0,2021,3
"137680",2,1,-1,0,0,79722,9,4,53,13,0,2021,3
"137681",0,1,-1,0,0,79722,9,4,53,13,0,2021,3
"137682",15,1,-1,0,0,79723,9,4,53,10,0,2021,3
"137683",17,1,-1,0,0,79723,9,4,53,10,0,2021,3
"137684",15,1,-1,2,5,79724,9,4,53,16,0,2021,3
"137685",14,1,-1,2,5,79724,9,4,53,16,0,2021,3
"137686",11,1,-1,2,4,79725,9,4,53,12,0,2021,3
"137687",9,1,-1,0,0,79726,9,4,53,11,0,2021,3
"137688",15,1,-1,0,0,79727,9,4,53,11,0,2021,3
"137689",8,1,-1,9,4,79727,9,4,53,11,0,2021,3
"137690",3,8,-1,0,0,79727,9,4,53,11,0,2021,3
"137691",0,8,-1,0,0,79727,9,4,53,11,0,2021,3
"137692",8,4,7,0,0,79727,9,4,53,11,0,2021,3
"137693",9,1,-1,8,7,79728,9,4,53,15,0,2021,3
"137694",9,1,-1,0,0,79728,9,4,53,15,0,2021,3
"137695",16,7,-1,0,0,79729,9,4,53,12,0,2021,3
"137696",16,1,-1,1,6,79730,9,4,53,15,0,2021,3
"137697",17,1,-1,0,0,79730,9,4,53,15,0,2021,3
"137698",8,1,-1,3,4,79731,9,4,53,7,0,2021,3
"137699",0,1,-1,0,0,79731,9,4,53,7,0,2021,3
"137700",10,1,-1,0,0,79732,9,4,53,7,0,2021,3
"137701",5,1,-1,9,4,79732,9,4,53,7,0,2021,3
"137702",8,1,-1,5,3,79733,9,4,53,16,0,2021,3
"137703",9,1,-1,2,4,79733,9,4,53,16,0,2021,3
"137704",0,1,-1,0,0,79733,9,4,53,16,0,2021,3
"137705",0,1,-1,0,0,79733,9,4,53,16,0,2021,3
"137706",0,1,-1,0,0,79733,9,4,53,16,0,2021,3
"137707",6,1,-1,7,4,79734,9,4,53,15,0,2021,3
"137708",0,1,-1,0,0,79734,9,4,53,15,0,2021,3
"137709",6,1,-1,2,3,79734,9,4,53,15,0,2021,3
"137710",5,1,-1,0,0,79739,9,4,53,12,0,2021,3
"137711",3,1,-1,0,0,79739,9,4,53,12,0,2021,3
"137712",9,1,-1,3,8,79739,9,4,53,12,0,2021,3
"137713",9,1,-1,3,7,79739,9,4,53,12,0,2021,3
"137714",2,1,-1,0,0,79739,9,4,53,12,0,2021,3
"137715",1,1,-1,0,0,79739,9,4,53,12,0,2021,3
"137716",0,1,-1,0,0,79739,9,4,53,12,0,2021,3
"137717",0,1,-1,0,0,79739,9,4,53,12,0,2021,3
"137718",17,1,-1,0,0,79740,9,4,53,6,0,2021,3
"137719",17,1,-1,0,0,79740,9,4,53,6,0,2021,3
"137720",7,1,-1,2,5,79741,9,4,53,14,0,2021,3
"137721",7,1,-1,5,4,79741,9,4,53,14,0,2021,3
"137722",0,1,-1,0,0,79741,9,4,53,14,0,2021,3
"137723",0,1,-1,0,0,79741,9,4,53,14,0,2021,3
"137724",0,1,-1,0,0,79741,9,4,53,14,0,2021,3
"137725",3,1,-1,8,4,79742,9,4,53,7,0,2021,3
"137726",11,1,-1,8,2,79742,9,4,53,7,0,2021,3
"137727",11,1,-1,4,4,79743,9,4,53,15,0,2021,3
"137728",11,3,-1,4,7,79743,9,4,53,15,0,2021,3
"137729",7,1,-1,2,4,79744,9,4,53,15,0,2021,3
"137730",7,1,-1,8,4,79744,9,4,53,15,0,2021,3
"137731",0,1,-1,0,0,79744,9,4,53,15,0,2021,3
"137732",0,1,-1,0,0,79744,9,4,53,15,0,2021,3
"137733",0,1,-1,0,0,79744,9,4,53,15,0,2021,3
"137734",9,1,-1,2,5,79745,9,4,53,5,0,2021,3
"137735",11,3,-1,3,4,79745,9,4,53,5,0,2021,3
"137736",5,1,-1,0,0,79745,9,4,53,5,0,2021,3
"137737",2,1,-1,0,0,79745,9,4,53,5,0,2021,3
"137738",10,1,-1,5,5,79746,9,4,53,10,0,2021,3
"137739",8,1,-1,5,4,79746,9,4,53,10,0,2021,3
"137740",0,1,-1,0,0,79746,9,4,53,10,0,2021,3
"137741",12,3,-1,2,1,79747,9,4,53,16,0,2021,3
"137742",12,1,-1,0,0,79747,9,4,53,16,0,2021,3
"137743",6,1,-1,2,5,79747,9,4,53,16,0,2021,3
"137744",4,1,-1,3,5,79747,9,4,53,16,0,2021,3
"137745",9,1,-1,5,4,79748,9,4,53,13,0,2021,3
"137746",0,1,-1,0,0,79748,9,4,53,13,0,2021,3
"137747",0,1,-1,0,0,79748,9,4,53,13,0,2021,3
"137748",11,7,-1,3,2,79749,9,4,53,15,0,2021,3
"137749",5,19,-1,5,4,79749,9,4,53,15,0,2021,3
"137750",3,19,-1,3,5,79749,9,4,53,15,0,2021,3
"137751",15,1,-1,2,5,78328,9,4,53,14,0,2021,3
"137752",8,1,-1,4,7,78329,9,4,53,12,0,2021,3
"137753",17,1,-1,0,0,78330,9,4,53,12,0,2021,3
"137754",12,1,-1,5,1,78331,9,4,53,16,0,2021,3
"137755",16,1,-1,5,1,78331,9,4,53,16,0,2021,3
"137756",16,1,-1,0,0,78332,9,4,53,12,0,2021,3
"137757",16,1,-1,0,0,78332,9,4,53,12,0,2021,3
"137758",8,1,-1,2,5,78333,9,4,53,13,0,2021,3
"137759",7,1,-1,2,5,78333,9,4,53,13,0,2021,3
"137760",0,1,-1,0,0,78333,9,4,53,13,0,2021,3
"137761",0,1,-1,0,0,78333,9,4,53,13,0,2021,3
"137762",15,1,-1,0,0,78334,9,4,53,12,0,2021,3
"137763",15,1,-1,0,0,78334,9,4,53,12,0,2021,3
"137764",15,1,-1,0,0,78335,9,4,53,10,0,2021,3
"137765",16,1,-1,0,0,78335,9,4,53,10,0,2021,3
"137766",7,1,-1,1,4,78336,9,4,53,15,0,2021,3
"137767",7,1,-1,3,4,78336,9,4,53,15,0,2021,3
"137768",0,1,-1,0,0,78336,9,4,53,15,0,2021,3
"137769",0,1,-1,0,0,78336,9,4,53,15,0,2021,3
"137770",14,1,-1,5,4,78337,9,4,53,16,0,2021,3
"137771",13,1,-1,0,0,78337,9,4,53,16,0,2021,3
"137772",8,1,-1,0,0,78337,9,4,53,16,0,2021,3
"137773",0,1,-1,0,0,78337,9,4,53,16,0,2021,3
"137774",6,1,-1,0,0,78338,9,4,53,14,0,2021,3
